[12/Mar/2025:08:39:22 +0000] - 200 200 - GET http phpmyadmin.localhost "/" [Client 127.0.0.1] [Length 3495] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "-"
[12/Mar/2025:11:31:33 +0000] - 200 200 - POST http phpmyadmin.localhost "/index.php?route=/table/replace" [Client 127.0.0.1] [Length 17332] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/table/change&where_clause_signature=b3b759522d477bcfff60bdaf4cfc5ceac4e7f789f36caca5ca6d905a880ad437&clause_is_unique=1&default_action=update&eq=SjjZHa2He0ZrwDhGuMcxL6BLOPjE5clvC_sQnf3NbeHz-TMJAEOWM8yT8NfU-V-a_IsXoUY-E50YsHp6vsMlUgwJMqyivc-kczKQNr3Bh5xh10I5rysB8ObdXAc78tK2knWMxamTN1nC2FqoD1TEUQLd0nKDyMpjN3GemLHsqkIJPh4HxnqQqgPqECo08OChmpNA_YxhPncPncxnZAJupyUf0xBh11cijs723tSdTUCw9mcXPmuLUV40MhKpKu_q5U0_8Etj0vVvQIASCCljFPewX88dco7n8gBz5qwU6lIB3rioUynOMYWnbvVuvink8XltEYLYh19aWFr8Gxg0vhzyBTvEh3mutfaiX-dIoTTfz7JEy_UZt-_u2TmeUjvK-MfkA3QxFibzPkPvJ17g"
[12/Mar/2025:11:31:33 +0000] - 200 200 - GET http phpmyadmin.localhost "/index.php?route=/recent-table&ajax_request=1&recent_table=1&no_debug=true&_nocache=1741779093101241980&token=302832382f3e5c7844244a776939535b" [Client 127.0.0.1] [Length 2468] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/table/change&where_clause_signature=b3b759522d477bcfff60bdaf4cfc5ceac4e7f789f36caca5ca6d905a880ad437&clause_is_unique=1&default_action=update&eq=SjjZHa2He0ZrwDhGuMcxL6BLOPjE5clvC_sQnf3NbeHz-TMJAEOWM8yT8NfU-V-a_IsXoUY-E50YsHp6vsMlUgwJMqyivc-kczKQNr3Bh5xh10I5rysB8ObdXAc78tK2knWMxamTN1nC2FqoD1TEUQLd0nKDyMpjN3GemLHsqkIJPh4HxnqQqgPqECo08OChmpNA_YxhPncPncxnZAJupyUf0xBh11cijs723tSdTUCw9mcXPmuLUV40MhKpKu_q5U0_8Etj0vVvQIASCCljFPewX88dco7n8gBz5qwU6lIB3rioUynOMYWnbvVuvink8XltEYLYh19aWFr8Gxg0vhzyBTvEh3mutfaiX-dIoTTfz7JEy_UZt-_u2TmeUjvK-MfkA3QxFibzPkPvJ17g"
[12/Mar/2025:11:31:36 +0000] - 200 200 - GET http phpmyadmin.localhost "/index.php?route=/table/change&where_clause_signature=d5aa0d22180ffb043f4b4416c3f838deefc44b8f2d90820def66b7d4515e6cec&clause_is_unique=1&default_action=update&eq=EBwsJCDe723tW-iPCW1d4pnNuCRunGop8UxVPTVNsiL4Y0V7A7IseEU2kcM4utertDBkpS9soKl_mJ_PE10nOg-3m8HfhZ3aBGeiAxaGDiHCZjFSYivaK0LbCUXjqWam_y0h-AuV9wrEtJZ0siz78PPGyrfuRwhwHO86YTOoAtBBlrwdU255Yw_0XI0P_7IN4bQJem2vw4yc5favPtG9tsW5QmLqZHRb0wbpljAOxZkj4two9JDxd8evzlGvzlFgxP2cu0MQbA_8K50CsJRq8W08dAr_jg-Cj8uSKc-KZGO4VXyrYPMbXw-QkvTPh8OOaeFBrMNHMVV7CLryPFqtZdmak8v76Fi-ZVvh7md6dXEbK7UY4ig6IjIbqqy80IeYYnW1d92zN1YLOMxb&ajax_request=true&ajax_page_request=true&_nocache=1741779096516105705&token=302832382f3e5c7844244a776939535b" [Client 127.0.0.1] [Length 8484] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/table/change&where_clause_signature=b3b759522d477bcfff60bdaf4cfc5ceac4e7f789f36caca5ca6d905a880ad437&clause_is_unique=1&default_action=update&eq=SjjZHa2He0ZrwDhGuMcxL6BLOPjE5clvC_sQnf3NbeHz-TMJAEOWM8yT8NfU-V-a_IsXoUY-E50YsHp6vsMlUgwJMqyivc-kczKQNr3Bh5xh10I5rysB8ObdXAc78tK2knWMxamTN1nC2FqoD1TEUQLd0nKDyMpjN3GemLHsqkIJPh4HxnqQqgPqECo08OChmpNA_YxhPncPncxnZAJupyUf0xBh11cijs723tSdTUCw9mcXPmuLUV40MhKpKu_q5U0_8Etj0vVvQIASCCljFPewX88dco7n8gBz5qwU6lIB3rioUynOMYWnbvVuvink8XltEYLYh19aWFr8Gxg0vhzyBTvEh3mutfaiX-dIoTTfz7JEy_UZt-_u2TmeUjvK-MfkA3QxFibzPkPvJ17g"
[12/Mar/2025:11:31:37 +0000] - 200 200 - GET http phpmyadmin.localhost "/index.php?route=/recent-table&ajax_request=1&recent_table=1&no_debug=true&_nocache=174177909703410060&token=302832382f3e5c7844244a776939535b" [Client 127.0.0.1] [Length 2466] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/table/change&where_clause_signature=d5aa0d22180ffb043f4b4416c3f838deefc44b8f2d90820def66b7d4515e6cec&clause_is_unique=1&default_action=update&eq=EBwsJCDe723tW-iPCW1d4pnNuCRunGop8UxVPTVNsiL4Y0V7A7IseEU2kcM4utertDBkpS9soKl_mJ_PE10nOg-3m8HfhZ3aBGeiAxaGDiHCZjFSYivaK0LbCUXjqWam_y0h-AuV9wrEtJZ0siz78PPGyrfuRwhwHO86YTOoAtBBlrwdU255Yw_0XI0P_7IN4bQJem2vw4yc5favPtG9tsW5QmLqZHRb0wbpljAOxZkj4two9JDxd8evzlGvzlFgxP2cu0MQbA_8K50CsJRq8W08dAr_jg-Cj8uSKc-KZGO4VXyrYPMbXw-QkvTPh8OOaeFBrMNHMVV7CLryPFqtZdmak8v76Fi-ZVvh7md6dXEbK7UY4ig6IjIbqqy80IeYYnW1d92zN1YLOMxb"
[12/Mar/2025:11:31:47 +0000] - 200 200 - POST http phpmyadmin.localhost "/index.php?route=/table/replace" [Client 127.0.0.1] [Length 17478] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/table/change&where_clause_signature=d5aa0d22180ffb043f4b4416c3f838deefc44b8f2d90820def66b7d4515e6cec&clause_is_unique=1&default_action=update&eq=EBwsJCDe723tW-iPCW1d4pnNuCRunGop8UxVPTVNsiL4Y0V7A7IseEU2kcM4utertDBkpS9soKl_mJ_PE10nOg-3m8HfhZ3aBGeiAxaGDiHCZjFSYivaK0LbCUXjqWam_y0h-AuV9wrEtJZ0siz78PPGyrfuRwhwHO86YTOoAtBBlrwdU255Yw_0XI0P_7IN4bQJem2vw4yc5favPtG9tsW5QmLqZHRb0wbpljAOxZkj4two9JDxd8evzlGvzlFgxP2cu0MQbA_8K50CsJRq8W08dAr_jg-Cj8uSKc-KZGO4VXyrYPMbXw-QkvTPh8OOaeFBrMNHMVV7CLryPFqtZdmak8v76Fi-ZVvh7md6dXEbK7UY4ig6IjIbqqy80IeYYnW1d92zN1YLOMxb"
[12/Mar/2025:11:31:47 +0000] - 200 200 - GET http phpmyadmin.localhost "/index.php?route=/recent-table&ajax_request=1&recent_table=1&no_debug=true&_nocache=1741779107618969618&token=302832382f3e5c7844244a776939535b" [Client 127.0.0.1] [Length 2469] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/table/change&where_clause_signature=d5aa0d22180ffb043f4b4416c3f838deefc44b8f2d90820def66b7d4515e6cec&clause_is_unique=1&default_action=update&eq=EBwsJCDe723tW-iPCW1d4pnNuCRunGop8UxVPTVNsiL4Y0V7A7IseEU2kcM4utertDBkpS9soKl_mJ_PE10nOg-3m8HfhZ3aBGeiAxaGDiHCZjFSYivaK0LbCUXjqWam_y0h-AuV9wrEtJZ0siz78PPGyrfuRwhwHO86YTOoAtBBlrwdU255Yw_0XI0P_7IN4bQJem2vw4yc5favPtG9tsW5QmLqZHRb0wbpljAOxZkj4two9JDxd8evzlGvzlFgxP2cu0MQbA_8K50CsJRq8W08dAr_jg-Cj8uSKc-KZGO4VXyrYPMbXw-QkvTPh8OOaeFBrMNHMVV7CLryPFqtZdmak8v76Fi-ZVvh7md6dXEbK7UY4ig6IjIbqqy80IeYYnW1d92zN1YLOMxb"
[12/Mar/2025:11:31:50 +0000] - 200 200 - GET http phpmyadmin.localhost "/index.php?route=/table/change&where_clause_signature=a45bc3a276ca1482cb8ae0a36ea1e10cb7e48b5f5ff081c05fdbc95d47e705ae&clause_is_unique=1&default_action=update&eq=YjcPfcXTAMyFOJdOYJ0IlUfuqUwME3Cbj6ONViZ6uLd4z5IVeOS-2tZQ9kmNd-WSB05cA8cWiXAF4nzdD7q-FdPKjx1J5xCeTXftMvx7KmTkXkvqwIvUYhsYgo5wRfPCUACYzja2kTZvlq6Hdn0kZHk9Jw8MxmPxRw9isgRTYOnBtVyP6GIvyiXsKTrq26ovGo1nwf3bT5DJNkfjeOje4I8XXHXNFZ3NDbFyQ5XaT8GMX2ZZenN9OjYlsmNWqPsLlWBQmyvzycppHkNisEEmx5clkoaChG85den0IxGd-koZC86Pp7SJRjtBOuQNHal9qjeiu3kzcrCAEs93ErG9o7s5kSmu505Su5LgHh5EiHst6rvWCStJelqG2u3yq796T97i_TrvZudYwC_u&ajax_request=true&ajax_page_request=true&_nocache=1741779110166188144&token=302832382f3e5c7844244a776939535b" [Client 127.0.0.1] [Length 8432] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/table/change&where_clause_signature=d5aa0d22180ffb043f4b4416c3f838deefc44b8f2d90820def66b7d4515e6cec&clause_is_unique=1&default_action=update&eq=EBwsJCDe723tW-iPCW1d4pnNuCRunGop8UxVPTVNsiL4Y0V7A7IseEU2kcM4utertDBkpS9soKl_mJ_PE10nOg-3m8HfhZ3aBGeiAxaGDiHCZjFSYivaK0LbCUXjqWam_y0h-AuV9wrEtJZ0siz78PPGyrfuRwhwHO86YTOoAtBBlrwdU255Yw_0XI0P_7IN4bQJem2vw4yc5favPtG9tsW5QmLqZHRb0wbpljAOxZkj4two9JDxd8evzlGvzlFgxP2cu0MQbA_8K50CsJRq8W08dAr_jg-Cj8uSKc-KZGO4VXyrYPMbXw-QkvTPh8OOaeFBrMNHMVV7CLryPFqtZdmak8v76Fi-ZVvh7md6dXEbK7UY4ig6IjIbqqy80IeYYnW1d92zN1YLOMxb"
[12/Mar/2025:11:31:51 +0000] - 200 200 - GET http phpmyadmin.localhost "/index.php?route=/recent-table&ajax_request=1&recent_table=1&no_debug=true&_nocache=1741779111051382116&token=302832382f3e5c7844244a776939535b" [Client 127.0.0.1] [Length 2471] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/table/change&where_clause_signature=a45bc3a276ca1482cb8ae0a36ea1e10cb7e48b5f5ff081c05fdbc95d47e705ae&clause_is_unique=1&default_action=update&eq=YjcPfcXTAMyFOJdOYJ0IlUfuqUwME3Cbj6ONViZ6uLd4z5IVeOS-2tZQ9kmNd-WSB05cA8cWiXAF4nzdD7q-FdPKjx1J5xCeTXftMvx7KmTkXkvqwIvUYhsYgo5wRfPCUACYzja2kTZvlq6Hdn0kZHk9Jw8MxmPxRw9isgRTYOnBtVyP6GIvyiXsKTrq26ovGo1nwf3bT5DJNkfjeOje4I8XXHXNFZ3NDbFyQ5XaT8GMX2ZZenN9OjYlsmNWqPsLlWBQmyvzycppHkNisEEmx5clkoaChG85den0IxGd-koZC86Pp7SJRjtBOuQNHal9qjeiu3kzcrCAEs93ErG9o7s5kSmu505Su5LgHh5EiHst6rvWCStJelqG2u3yq796T97i_TrvZudYwC_u"
[12/Mar/2025:11:31:56 +0000] - 200 200 - POST http phpmyadmin.localhost "/index.php?route=/table/replace" [Client 127.0.0.1] [Length 17147] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/table/change&where_clause_signature=a45bc3a276ca1482cb8ae0a36ea1e10cb7e48b5f5ff081c05fdbc95d47e705ae&clause_is_unique=1&default_action=update&eq=YjcPfcXTAMyFOJdOYJ0IlUfuqUwME3Cbj6ONViZ6uLd4z5IVeOS-2tZQ9kmNd-WSB05cA8cWiXAF4nzdD7q-FdPKjx1J5xCeTXftMvx7KmTkXkvqwIvUYhsYgo5wRfPCUACYzja2kTZvlq6Hdn0kZHk9Jw8MxmPxRw9isgRTYOnBtVyP6GIvyiXsKTrq26ovGo1nwf3bT5DJNkfjeOje4I8XXHXNFZ3NDbFyQ5XaT8GMX2ZZenN9OjYlsmNWqPsLlWBQmyvzycppHkNisEEmx5clkoaChG85den0IxGd-koZC86Pp7SJRjtBOuQNHal9qjeiu3kzcrCAEs93ErG9o7s5kSmu505Su5LgHh5EiHst6rvWCStJelqG2u3yq796T97i_TrvZudYwC_u"
[12/Mar/2025:11:31:57 +0000] - 200 200 - GET http phpmyadmin.localhost "/index.php?route=/recent-table&ajax_request=1&recent_table=1&no_debug=true&_nocache=174177911683434747&token=302832382f3e5c7844244a776939535b" [Client 127.0.0.1] [Length 2462] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/table/change&where_clause_signature=a45bc3a276ca1482cb8ae0a36ea1e10cb7e48b5f5ff081c05fdbc95d47e705ae&clause_is_unique=1&default_action=update&eq=YjcPfcXTAMyFOJdOYJ0IlUfuqUwME3Cbj6ONViZ6uLd4z5IVeOS-2tZQ9kmNd-WSB05cA8cWiXAF4nzdD7q-FdPKjx1J5xCeTXftMvx7KmTkXkvqwIvUYhsYgo5wRfPCUACYzja2kTZvlq6Hdn0kZHk9Jw8MxmPxRw9isgRTYOnBtVyP6GIvyiXsKTrq26ovGo1nwf3bT5DJNkfjeOje4I8XXHXNFZ3NDbFyQ5XaT8GMX2ZZenN9OjYlsmNWqPsLlWBQmyvzycppHkNisEEmx5clkoaChG85den0IxGd-koZC86Pp7SJRjtBOuQNHal9qjeiu3kzcrCAEs93ErG9o7s5kSmu505Su5LgHh5EiHst6rvWCStJelqG2u3yq796T97i_TrvZudYwC_u"
[12/Mar/2025:11:32:20 +0000] - 302 302 - POST http phpmyadmin.localhost "/index.php?route=/logout" [Client 127.0.0.1] [Length 16057] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/table/change&where_clause_signature=a45bc3a276ca1482cb8ae0a36ea1e10cb7e48b5f5ff081c05fdbc95d47e705ae&clause_is_unique=1&default_action=update&eq=YjcPfcXTAMyFOJdOYJ0IlUfuqUwME3Cbj6ONViZ6uLd4z5IVeOS-2tZQ9kmNd-WSB05cA8cWiXAF4nzdD7q-FdPKjx1J5xCeTXftMvx7KmTkXkvqwIvUYhsYgo5wRfPCUACYzja2kTZvlq6Hdn0kZHk9Jw8MxmPxRw9isgRTYOnBtVyP6GIvyiXsKTrq26ovGo1nwf3bT5DJNkfjeOje4I8XXHXNFZ3NDbFyQ5XaT8GMX2ZZenN9OjYlsmNWqPsLlWBQmyvzycppHkNisEEmx5clkoaChG85den0IxGd-koZC86Pp7SJRjtBOuQNHal9qjeiu3kzcrCAEs93ErG9o7s5kSmu505Su5LgHh5EiHst6rvWCStJelqG2u3yq796T97i_TrvZudYwC_u"
[12/Mar/2025:11:32:20 +0000] - 200 200 - GET http phpmyadmin.localhost "/index.php?route=/" [Client 127.0.0.1] [Length 3422] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/table/change&where_clause_signature=a45bc3a276ca1482cb8ae0a36ea1e10cb7e48b5f5ff081c05fdbc95d47e705ae&clause_is_unique=1&default_action=update&eq=YjcPfcXTAMyFOJdOYJ0IlUfuqUwME3Cbj6ONViZ6uLd4z5IVeOS-2tZQ9kmNd-WSB05cA8cWiXAF4nzdD7q-FdPKjx1J5xCeTXftMvx7KmTkXkvqwIvUYhsYgo5wRfPCUACYzja2kTZvlq6Hdn0kZHk9Jw8MxmPxRw9isgRTYOnBtVyP6GIvyiXsKTrq26ovGo1nwf3bT5DJNkfjeOje4I8XXHXNFZ3NDbFyQ5XaT8GMX2ZZenN9OjYlsmNWqPsLlWBQmyvzycppHkNisEEmx5clkoaChG85den0IxGd-koZC86Pp7SJRjtBOuQNHal9qjeiu3kzcrCAEs93ErG9o7s5kSmu505Su5LgHh5EiHst6rvWCStJelqG2u3yq796T97i_TrvZudYwC_u"
[12/Mar/2025:11:32:32 +0000] - 302 302 - POST http phpmyadmin.localhost "/index.php?route=/" [Client 127.0.0.1] [Length 20] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/"
[12/Mar/2025:11:32:34 +0000] - 200 200 - GET http phpmyadmin.localhost "/index.php?route=/" [Client 127.0.0.1] [Length 27344] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/"
[12/Mar/2025:11:32:35 +0000] - 200 200 - POST http phpmyadmin.localhost "/index.php?route=/config/get" [Client 127.0.0.1] [Length 1411] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/"
[12/Mar/2025:11:32:35 +0000] - 200 200 - POST http phpmyadmin.localhost "/index.php?route=/database/structure/favorite-table&ajax_request=1&favorite_table=1&sync_favorite_tables=1" [Client 127.0.0.1] [Length 2141] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/"
[12/Mar/2025:11:32:36 +0000] - 200 200 - POST http phpmyadmin.localhost "/index.php?route=/version-check" [Client 127.0.0.1] [Length 64] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/"
[12/Mar/2025:11:32:36 +0000] - 200 200 - POST http phpmyadmin.localhost "/index.php?route=/navigation&ajax_request=1" [Client 127.0.0.1] [Length 3584] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/"
[12/Mar/2025:11:32:36 +0000] - 200 200 - POST http phpmyadmin.localhost "/index.php?route=/config/get" [Client 127.0.0.1] [Length 1503] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/"
[12/Mar/2025:11:32:36 +0000] - 200 200 - POST http phpmyadmin.localhost "/index.php?route=/config/set" [Client 127.0.0.1] [Length 1403] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/"
[12/Mar/2025:11:33:07 +0000] - 302 302 - POST http phpmyadmin.localhost "/index.php?route=/logout" [Client 127.0.0.1] [Length 12458] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/"
[12/Mar/2025:11:33:07 +0000] - 200 200 - GET http phpmyadmin.localhost "/index.php?route=/" [Client 127.0.0.1] [Length 3423] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/"
[12/Mar/2025:11:33:17 +0000] - 302 302 - POST http phpmyadmin.localhost "/index.php?route=/" [Client 127.0.0.1] [Length 20] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/"
[12/Mar/2025:11:33:17 +0000] - 200 200 - GET http phpmyadmin.localhost "/index.php?route=/" [Client 127.0.0.1] [Length 3472] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/"
[12/Mar/2025:11:33:22 +0000] - 200 200 - POST http phpmyadmin.localhost "/index.php?route=/" [Client 127.0.0.1] [Length 31054] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/"
[12/Mar/2025:11:33:24 +0000] - 200 200 - POST http phpmyadmin.localhost "/index.php?route=/config/get" [Client 127.0.0.1] [Length 1484] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/"
[12/Mar/2025:11:33:43 +0000] - 200 200 - POST http phpmyadmin.localhost "/index.php?route=/version-check" [Client 127.0.0.1] [Length 28] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/"
[12/Mar/2025:11:34:12 +0000] - 200 200 - POST http phpmyadmin.localhost "/index.php?route=/database/structure/favorite-table&ajax_request=1&favorite_table=1&sync_favorite_tables=1" [Client 127.0.0.1] [Length 1665] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/"
[12/Mar/2025:11:34:13 +0000] - 200 200 - POST http phpmyadmin.localhost "/index.php?route=/config/get" [Client 127.0.0.1] [Length 1577] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/"
[12/Mar/2025:11:34:14 +0000] - 200 200 - POST http phpmyadmin.localhost "/index.php?route=/navigation&ajax_request=1" [Client 127.0.0.1] [Length 4648] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/"
[12/Mar/2025:11:34:21 +0000] - 200 200 - POST http phpmyadmin.localhost "/index.php?route=/config/set" [Client 127.0.0.1] [Length 1475] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/"
[12/Mar/2025:11:57:18 +0000] - 200 200 - POST http phpmyadmin.localhost "/index.php?route=/" [Client 127.0.0.1] [Length 1470] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/"
[12/Mar/2025:12:19:57 +0000] - 200 200 - POST http phpmyadmin.localhost "/index.php?route=/" [Client 127.0.0.1] [Length 1470] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/"
[12/Mar/2025:12:42:13 +0000] - 200 200 - POST http phpmyadmin.localhost "/index.php?route=/" [Client 127.0.0.1] [Length 1470] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/"
[12/Mar/2025:13:04:08 +0000] - 200 200 - POST http phpmyadmin.localhost "/index.php?route=/" [Client 127.0.0.1] [Length 1470] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/"
[12/Mar/2025:13:25:39 +0000] - 200 200 - POST http phpmyadmin.localhost "/index.php?route=/" [Client 127.0.0.1] [Length 1470] [Gzip -] [Sent-to localhost] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36" "http://phpmyadmin.localhost/index.php?route=/"
